
sudo docker compose run freqtrade backtesting --strategy RSI_BB_MACD_Nov_2023_1h_2_Dec-i 1h --export trades --breakdown month --timerange 20210101-20231027


    2023-11-25 08:35:16,439 - freqtrade.resolvers.strategy_resolver - INFO - Override strategy 'timeframe' with value in config file: 1h.
2023-11-25 08:35:16,439 - freqtrade.resolvers.strategy_resolver - INFO - Override strategy 'stake_currency' with value in config file: USDT.
2023-11-25 08:35:16,439 - freqtrade.resolvers.strategy_resolver - INFO - Override strategy 'stake_amount' with value in config file: 10.
2023-11-25 08:35:16,439 - freqtrade.resolvers.strategy_resolver - INFO - Override strategy 'unfilledtimeout' with value in config file: {'entry': 10, 'exit': 10, 'exit_timeout_count': 0, 'unit': 'minutes'}.
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Override strategy 'max_open_trades' with value in config file: inf.
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using minimal_roi: {'0': 0.184, '416': 0.14, '933': 0.073, '1982': 0}
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using timeframe: 1h
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using stoploss: -0.317
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using trailing_stop: True
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using trailing_stop_positive: 0.01
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using trailing_stop_positive_offset: 0.022
2023-11-25 08:35:16,440 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using trailing_only_offset_is_reached: True
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using use_custom_stoploss: False
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using process_only_new_candles: True
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using order_types: {'entry': 'limit', 'exit': 'limit', 'stoploss': 'market', 'stoploss_on_exchange': False}
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using order_time_in_force: {'entry': 'GTC', 'exit': 'GTC'}
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using stake_currency: USDT
2023-11-25 08:35:16,441 - freqtrade.resolvers.strategy_resolver - INFO - Strategy using stake_amount: 10

    2023-11-25 08:37:29,625 - freqtrade.optimize.backtesting - INFO - Running backtesting for Strategy RSI_BB_MACD_Nov_2023_1h_2
2023-11-25 08:37:29,626 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_long_max_1 = 6.5
2023-11-25 08:37:29,626 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_long_max_2 = 50.7
2023-11-25 08:37:29,626 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_long_min_1 = 5.7
2023-11-25 08:37:29,626 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_long_min_2 = 20.9
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_short_max_1 = 21.4
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_short_max_2 = 50.8
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_short_min_1 = 9.9
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: adx_short_min_2 = 30.3
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: bb_tp_l = 16
2023-11-25 08:37:29,627 - freqtrade.strategy.hyper - INFO - Strategy Parameter: bb_tp_s = 20
2023-11-25 08:37:29,628 - freqtrade.strategy.hyper - INFO - Strategy Parameter: leverage_num = 5
2023-11-25 08:37:29,628 - freqtrade.strategy.hyper - INFO - Strategy Parameter: rsi_tp_l = 22
2023-11-25 08:37:29,628 - freqtrade.strategy.hyper - INFO - Strategy Parameter: rsi_tp_s = 17
2023-11-25 08:37:29,628 - freqtrade.strategy.hyper - INFO - Strategy Parameter: volume_check = 38
2023-11-25 08:37:29,628 - freqtrade.strategy.hyper - INFO - Strategy Parameter: volume_check_s = 20
2023-11-25 08:37:29,629 - freqtrade.strategy.hyper - INFO - Strategy Parameter: atr_long_mul = 3.8
2023-11-25 08:37:29,629 - freqtrade.strategy.hyper - INFO - Strategy Parameter: atr_short_mul = 5.0
2023-11-25 08:37:29,629 - freqtrade.strategy.hyper - INFO - Strategy Parameter: ema_period_l_exit = 91
2023-11-25 08:37:29,629 - freqtrade.strategy.hyper - INFO - Strategy Parameter: ema_period_s_exit = 147
2023-11-25 08:37:29,629 - freqtrade.strategy.hyper - INFO - Strategy Parameter: volume_check_exit = 19
2023-11-25 08:37:29,630 - freqtrade.strategy.hyper - INFO - Strategy Parameter: volume_check_exit_s = 41
2023-11-25 08:37:29,630 - freqtrade.strategy.hyper - INFO - Strategy Parameter: max_allowed_drawdown = 0.1
2023-11-25 08:37:29,630 - freqtrade.strategy.hyper - INFO - Strategy Parameter: max_drawdown_lookback = 2
2023-11-25 08:37:29,631 - freqtrade.strategy.hyper - INFO - Strategy Parameter: max_drawdown_stop_duration = 4
2023-11-25 08:37:29,631 - freqtrade.strategy.hyper - INFO - Strategy Parameter: max_drawdown_trade_limit = 1
2023-11-25 08:37:29,631 - freqtrade.strategy.hyper - INFO - Strategy Parameter: stoploss_guard_lookback = 8
2023-11-25 08:37:29,631 - freqtrade.strategy.hyper - INFO - Strategy Parameter: stoploss_guard_stop_duration = 5
2023-11-25 08:37:29,631 - freqtrade.strategy.hyper - INFO - Strategy Parameter: stoploss_guard_trade_limit = 1
2023-11-25 08:37:38,085 - freqtrade.optimize.backtesting - INFO - Backtesting with data from 2021-01-02 06:00:00 up to 2023-10-27 00:00:00 (1027 days).
2023-11-25 10:02:06,946 - freqtrade.misc - INFO - dumping json to "/freqtrade/user_data/backtest_results/backtest-result-2023-11-25_10-02-06.meta.json"
2023-11-25 10:02:06,947 - freqtrade.misc - INFO - dumping json to "/freqtrade/user_data/backtest_results/backtest-result-2023-11-25_10-02-06.json"
2023-11-25 10:02:26,705 - freqtrade.misc - INFO - dumping json to "/freqtrade/user_data/backtest_results/.last_result.json"
Result for strategy RSI_BB_MACD_Nov_2023_1h_2_Dec
================================================================= BACKTESTING REPORT =================================================================
|               Pair |   Entries |   Avg Profit % |   Cum Profit % |   Tot Profit USDT |   Tot Profit % |   Avg Duration |     Win  Draw  Loss  Win% |
|      HOT/USDT:USDT |      2480 |           1.92 |        4754.77 |           475.365 |          47.54 |        3:51:00 |    1990     0   490  80.2 |
|      SFP/USDT:USDT |      2916 |           1.65 |        4804.61 |           474.100 |          47.41 |        3:13:00 |    2251     0   665  77.2 |
|    1INCH/USDT:USDT |      2704 |           1.81 |        4882.90 |           473.839 |          47.38 |        3:28:00 |    2136     0   568  79.0 |
|    THETA/USDT:USDT |      2900 |           1.63 |        4726.50 |           470.219 |          47.02 |        3:11:00 |    2265     0   635  78.1 |
|      CHZ/USDT:USDT |      2931 |           1.59 |        4660.49 |           464.490 |          46.45 |        3:14:00 |    2255     0   676  76.9 |
|      CTK/USDT:USDT |      2967 |           1.58 |        4683.86 |           461.824 |          46.18 |        3:32:00 |    2311     0   656  77.9 |
|      ZEC/USDT:USDT |      2787 |           1.65 |        4594.33 |           458.651 |          45.87 |        3:44:00 |    2205     0   582  79.1 |
|      BAL/USDT:USDT |      2733 |           1.70 |        4650.00 |           455.008 |          45.50 |        3:22:00 |    2159     0   574  79.0 |
|      ZIL/USDT:USDT |      2898 |           1.57 |        4548.10 |           454.343 |          45.43 |        3:21:00 |    2266     0   632  78.2 |
|      NEO/USDT:USDT |      2688 |           1.68 |        4503.52 |           448.899 |          44.89 |        3:40:00 |    2137     0   551  79.5 |
|      ETC/USDT:USDT |      2537 |           1.78 |        4508.07 |           448.442 |          44.84 |        3:54:00 |    2018     0   519  79.5 |
|      ICX/USDT:USDT |      2874 |           1.58 |        4537.29 |           448.426 |          44.84 |        3:14:00 |    2215     0   659  77.1 |
|      SXP/USDT:USDT |      2765 |           1.61 |        4443.56 |           443.296 |          44.33 |        3:18:00 |    2137     0   628  77.3 |
|    WAVES/USDT:USDT |      2927 |           1.52 |        4453.87 |           439.658 |          43.97 |        3:10:00 |    2240     0   687  76.5 |
|     ANKR/USDT:USDT |      2850 |           1.53 |        4359.30 |           435.446 |          43.54 |        3:15:00 |    2215     0   635  77.7 |
|     KAVA/USDT:USDT |      2928 |           1.46 |        4283.53 |           426.852 |          42.69 |        3:22:00 |    2258     0   670  77.1 |
|     REEF/USDT:USDT |      2779 |           1.53 |        4247.60 |           424.608 |          42.46 |        3:11:00 |    2172     0   607  78.2 |
|     IOTA/USDT:USDT |      2723 |           1.53 |        4175.72 |           417.028 |          41.70 |        3:49:00 |    2133     0   590  78.3 |
|      XTZ/USDT:USDT |      2659 |           1.57 |        4164.83 |           414.663 |          41.47 |        3:42:00 |    2081     0   578  78.3 |
| 1000SHIB/USDT:USDT |      2295 |           1.80 |        4129.69 |           412.811 |          41.28 |        3:47:00 |    1792     0   503  78.1 |
|     EGLD/USDT:USDT |      2722 |           1.76 |        4787.94 |           412.755 |          41.28 |        3:39:00 |    2174     0   548  79.9 |
|     ALGO/USDT:USDT |      2896 |           1.42 |        4101.52 |           409.701 |          40.97 |        3:25:00 |    2232     0   664  77.1 |
|     HBAR/USDT:USDT |      2617 |           1.56 |        4086.09 |           407.704 |          40.77 |        3:34:00 |    2032     0   585  77.6 |
|     STMX/USDT:USDT |      2701 |           1.51 |        4072.42 |           407.087 |          40.71 |        3:15:00 |    2066     0   635  76.5 |
|      DOT/USDT:USDT |      2581 |           1.61 |        4146.18 |           405.102 |          40.51 |        3:53:00 |    1985     0   596  76.9 |
|     LINK/USDT:USDT |      2644 |           1.54 |        4060.39 |           405.081 |          40.51 |        3:18:00 |    2069     0   575  78.3 |
|       AR/USDT:USDT |      2154 |           1.93 |        4160.49 |           404.596 |          40.46 |        3:20:00 |    1730     0   424  80.3 |
|     AAVE/USDT:USDT |      2999 |           1.60 |        4783.60 |           403.968 |          40.40 |        3:01:00 |    2371     0   628  79.1 |
|      AXS/USDT:USDT |      2456 |           1.78 |        4380.37 |           400.904 |          40.09 |        2:56:00 |    1885     0   571  76.8 |
|      XEM/USDT:USDT |      2284 |           1.74 |        3982.84 |           397.476 |          39.75 |        4:23:00 |    1773     0   511  77.6 |
|    MATIC/USDT:USDT |      2927 |           1.37 |        4005.36 |           396.066 |          39.61 |        3:10:00 |    2215     0   712  75.7 |
|      C98/USDT:USDT |      2328 |           1.72 |        4002.61 |           395.223 |          39.52 |        3:10:00 |    1810     0   518  77.7 |
|      YFI/USDT:USDT |      2775 |           1.69 |        4683.08 |           390.902 |          39.09 |        3:49:00 |    2222     0   553  80.1 |
|      UNI/USDT:USDT |      2879 |           1.62 |        4676.37 |           388.963 |          38.90 |        3:20:00 |    2250     0   629  78.2 |
|     BAKE/USDT:USDT |      2721 |           1.43 |        3895.81 |           384.634 |          38.46 |        2:50:00 |    2086     0   635  76.7 |
|    STORJ/USDT:USDT |      3002 |           1.29 |        3858.54 |           380.683 |          38.07 |        3:04:00 |    2272     0   730  75.7 |
|     QTUM/USDT:USDT |      2644 |           1.45 |        3838.15 |           380.305 |          38.03 |        3:45:00 |    2068     0   576  78.2 |
|      ATA/USDT:USDT |      2154 |           1.77 |        3809.80 |           379.715 |          37.97 |        3:27:00 |    1676     0   478  77.8 |
|   PEOPLE/USDT:USDT |      1907 |           1.97 |        3763.20 |           376.130 |          37.61 |        3:14:00 |    1474     0   433  77.3 |
|       OP/USDT:USDT |      1579 |           2.38 |        3760.69 |           375.465 |          37.55 |        2:44:00 |    1265     0   314  80.1 |
|      XRP/USDT:USDT |      2205 |           1.70 |        3742.20 |           373.812 |          37.38 |        4:39:00 |    1737     0   468  78.8 |
|      FIL/USDT:USDT |      2552 |           1.53 |        3915.37 |           368.378 |          36.84 |        3:39:00 |    2038     0   514  79.9 |
|      BAT/USDT:USDT |      2743 |           1.34 |        3669.69 |           366.615 |          36.66 |        3:32:00 |    2130     0   613  77.7 |
|     CELO/USDT:USDT |      2052 |           1.76 |        3613.29 |           360.467 |          36.05 |        3:28:00 |    1607     0   445  78.3 |
|      MTL/USDT:USDT |      2553 |           1.44 |        3674.13 |           357.914 |          35.79 |        3:28:00 |    1954     0   599  76.5 |
|    AUDIO/USDT:USDT |      2157 |           1.66 |        3585.98 |           354.075 |          35.41 |        3:19:00 |    1687     0   470  78.2 |
|      EOS/USDT:USDT |      2328 |           1.50 |        3482.72 |           346.989 |          34.70 |        4:10:00 |    1848     0   480  79.4 |
|      XLM/USDT:USDT |      2449 |           1.40 |        3440.68 |           342.896 |          34.29 |        4:24:00 |    1963     0   486  80.2 |
|      ONT/USDT:USDT |      2659 |           1.29 |        3419.20 |           341.561 |          34.16 |        3:43:00 |    2085     0   574  78.4 |
|      LTC/USDT:USDT |      2420 |           1.41 |        3404.85 |           339.914 |          33.99 |        4:10:00 |    1921     0   499  79.4 |
|     DASH/USDT:USDT |      2553 |           1.31 |        3354.29 |           334.875 |          33.49 |        4:03:00 |    1992     0   561  78.0 |
|      ADA/USDT:USDT |      2363 |           1.43 |        3372.94 |           333.149 |          33.31 |        4:27:00 |    1863     0   500  78.8 |
|      SOL/USDT:USDT |      2218 |           1.74 |        3855.78 |           331.889 |          33.19 |        2:43:00 |    1712     0   506  77.2 |
|      ZRX/USDT:USDT |      2776 |           1.19 |        3313.32 |           330.853 |          33.09 |        3:24:00 |    2157     0   619  77.7 |
|      ANT/USDT:USDT |      1895 |           1.75 |        3323.30 |           330.768 |          33.08 |        3:25:00 |    1502     0   393  79.3 |
|      ENS/USDT:USDT |      2050 |           1.65 |        3379.67 |           329.661 |          32.97 |        3:25:00 |    1605     0   445  78.3 |
|     IOTX/USDT:USDT |      2063 |           1.59 |        3279.07 |           327.673 |          32.77 |        3:49:00 |    1625     0   438  78.8 |
|      LPT/USDT:USDT |      1925 |           1.69 |        3246.09 |           320.774 |          32.08 |        3:33:00 |    1546     0   379  80.3 |
|     CTSI/USDT:USDT |      1982 |           1.62 |        3203.26 |           319.061 |          31.91 |        3:35:00 |    1581     0   401  79.8 |
|     ROSE/USDT:USDT |      1753 |           1.80 |        3150.05 |           314.325 |          31.43 |        3:51:00 |    1403     0   350  80.0 |
|     DUSK/USDT:USDT |      1640 |           1.86 |        3055.75 |           304.621 |          30.46 |        3:39:00 |    1302     0   338  79.4 |
